,ID,scientific name,date,coordinates
4831,1584373375,Natator depressus,2000-01-01T00:00:00Z,"148.6671,-20.5763"
4832,1584373374,Natator depressus,2000-01-01T00:00:00Z,"149.4704,-21.8431"
4833,1584373373,Natator depressus,2001-01-01T00:00:00Z,"148.6671,-20.5763"
4834,1584373372,Lepidochelys olivacea,1979-01-01T00:00:00Z,"149.2708,-20.8076"
4835,1584373371,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1854,-20.6019"
4836,1584373370,Natator depressus,2001-01-01T00:00:00Z,"148.7326,-20.7178"
4837,1584373369,Natator depressus,2001-01-01T00:00:00Z,"149.0137,-20.9403"
4838,1584373368,Lepidochelys olivacea,2000-01-01T00:00:00Z,"148.7326,-20.7178"
4839,1584373367,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6604,-21.9515"
4840,1584373366,Natator depressus,2001-01-01T00:00:00Z,"149.4716,-21.7177"
4841,1584373365,Eretmochelys imbricata,2001-01-01T00:00:00Z,"148.7326,-20.7178"
4842,1584373364,Natator depressus,2000-01-01T00:00:00Z,"149.6523,-21.9594"
4843,1584373363,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6587,-21.9624"
4844,1584373362,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4516,-21.6914"
4845,1584373361,Lepidochelys olivacea,1976-01-01T00:00:00Z,"151.23,-21.82"
4846,1584373360,Natator depressus,2000-01-01T00:00:00Z,"149.6528,-21.9621"
4847,1584373359,Natator depressus,2000-01-01T00:00:00Z,"148.7771,-20.7337"
4848,1584373358,Chelonia mydas,1976-01-01T00:00:00Z,"151.23,-21.82"
4849,1584373357,Natator depressus,2000-01-01T00:00:00Z,"149.4516,-21.6914"
4850,1584373356,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6523,-21.9594"
4851,1584373355,Natator depressus,2000-01-01T00:00:00Z,"148.7326,-20.7178"
4852,1584373354,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.4704,-21.8431"
4853,1584373353,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4716,-21.7177"
4854,1584373352,Eretmochelys imbricata,2001-01-01T00:00:00Z,"148.7771,-20.7337"
4855,1584373351,Natator depressus,2000-01-01T00:00:00Z,"149.0692,-20.6645"
4856,1584373350,Natator depressus,2000-01-01T00:00:00Z,"149.6587,-21.9624"
4857,1584373349,Natator depressus,2000-01-01T00:00:00Z,"149.6604,-21.9515"
4858,1584373348,Natator depressus,2000-01-01T00:00:00Z,"149.5774,-21.9581"
4859,1584373347,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.5774,-21.9581"
4860,1584373346,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6589,-21.9593"
4861,1584373345,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6585,-21.9872"
4862,1584373344,Natator depressus,1999-01-01T00:00:00Z,"142.1656,-10.2202"
4863,1584373343,Natator depressus,2000-01-01T00:00:00Z,"149.6583,-21.9555"
4864,1584373342,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6639,-21.9744"
4865,1584373341,Natator depressus,2000-01-01T00:00:00Z,"149.4637,-20.927"
4866,1584373340,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6594,-21.9474"
4867,1584373339,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.4716,-21.7177"
4868,1584373338,Natator depressus,2001-01-01T00:00:00Z,"149.6598,-21.9673"
4869,1584373337,Natator depressus,2001-01-01T00:00:00Z,"149.4516,-21.6914"
4870,1584373336,Natator depressus,2001-01-01T00:00:00Z,"149.4704,-21.8431"
4871,1584373335,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6528,-21.9621"
4872,1584373334,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1656,-10.2202"
4873,1584373333,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.6639,-21.9744"
4874,1584373332,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.5465,-21.031"
4875,1584373331,Lepidochelys olivacea,1972-01-01T00:00:00Z,"149.6599,-21.9677"
4876,1584373330,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6583,-21.9555"
4877,1584373329,Natator depressus,1972-01-01T00:00:00Z,"149.6599,-21.9677"
4878,1584373328,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6598,-21.9673"
4879,1584373327,Natator depressus,2000-01-01T00:00:00Z,"149.5465,-21.031"
4880,1584373326,Natator depressus,2001-01-01T00:00:00Z,"149.6643,-21.9771"
4881,1584373325,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4703,-20.9301"
4882,1584373324,Natator depressus,2001-01-01T00:00:00Z,"149.6639,-21.9744"
4883,1584373323,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4704,-21.8431"
4884,1584373322,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.6643,-21.9771"
4885,1584373321,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.5573,-21.9886"
4886,1584373320,Natator depressus,2000-01-01T00:00:00Z,"149.6639,-21.9744"
4887,1584373319,Natator depressus,2000-01-01T00:00:00Z,"149.6589,-21.9593"
4888,1584373318,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.5716,-21.9851"
4889,1584373317,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4637,-20.927"
4890,1584373316,Natator depressus,2000-01-01T00:00:00Z,"149.4703,-20.9301"
4891,1584373315,Natator depressus,2000-01-01T00:00:00Z,"149.6598,-21.9673"
4892,1584373314,Natator depressus,2000-01-01T00:00:00Z,"149.6594,-21.9474"
4893,1584373313,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.072,-20.6268"
4894,1584373312,Natator depressus,2000-01-01T00:00:00Z,"149.6585,-21.9872"
4895,1584373311,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.3522,-21.4945"
4896,1584373310,Natator depressus,2001-01-01T00:00:00Z,"149.5716,-21.9851"
4897,1584373309,Natator depressus,2000-01-01T00:00:00Z,"149.469,-20.9307"
4898,1584373308,Natator depressus,2000-01-01T00:00:00Z,"149.65200000000002,-21.9784"
4899,1584373307,Natator depressus,2000-01-01T00:00:00Z,"149.6643,-21.9771"
4900,1584373306,Natator depressus,2000-01-01T00:00:00Z,"149.4822,-20.9392"
4901,1584373305,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.6643,-21.9771"
4902,1584373304,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4747,-20.9314"
4903,1584373303,Natator depressus,2000-01-01T00:00:00Z,"149.072,-20.628"
4904,1584373302,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.6598,-21.9673"
4905,1584373301,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.3522,-21.4945"
4906,1584373300,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.5766,-21.9699"
4907,1584373299,Natator depressus,2000-01-01T00:00:00Z,"149.072,-20.6268"
4908,1584373298,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.65200000000002,-21.9784"
4909,1584373297,Natator depressus,2001-01-01T00:00:00Z,"149.5573,-21.9886"
4910,1584373296,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1611,-20.7578"
4911,1584373295,Natator depressus,2000-01-01T00:00:00Z,"149.0631,-20.6156"
4912,1584373294,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.0641,-20.619"
4913,1584373293,Natator depressus,2001-01-01T00:00:00Z,"149.3522,-21.4945"
4914,1584373292,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.5766,-21.9699"
4915,1584373291,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.469,-20.9307"
4916,1584373290,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9733,-23.15"
4917,1584373289,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4822,-20.9392"
4918,1584373288,Natator depressus,1998-01-01T00:00:00Z,"150.985,-23.1933"
4919,1584373287,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.072,-20.628"
4920,1584373286,Natator depressus,1998-01-01T00:00:00Z,"150.9683,-23.2"
4921,1584373285,Natator depressus,1998-01-01T00:00:00Z,"150.9733,-23.15"
4922,1584373284,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.985,-23.1933"
4923,1584373283,Natator depressus,2001-01-01T00:00:00Z,"149.5766,-21.9699"
4924,1584373282,Natator depressus,2000-01-01T00:00:00Z,"149.5573,-21.9886"
4925,1584373281,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.5573,-21.9886"
4926,1584373280,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.3445,-21.4824"
4927,1584373279,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.3445,-21.4824"
4928,1584373278,Natator depressus,2000-01-01T00:00:00Z,"149.5766,-21.9699"
4929,1584373277,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.0631,-20.6156"
4930,1584373276,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9583,-23.1917"
4931,1584373275,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.97,-23.215"
4932,1584373274,Lepidochelys olivacea,2000-01-01T00:00:00Z,"148.92700000000002,-20.8622"
4933,1584373273,Natator depressus,2000-01-01T00:00:00Z,"149.4747,-20.9314"
4934,1584373272,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9033,-23.1533"
4935,1584373271,Natator depressus,2000-01-01T00:00:00Z,"149.1594,-20.7541"
4936,1584373270,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9317,-23.17"
4937,1584373269,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9683,-23.2"
4938,1584373268,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9583,-23.1917"
4939,1584373267,Natator depressus,2000-01-01T00:00:00Z,"149.1611,-20.7578"
4940,1584373266,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.97,-23.215"
4941,1584373265,Natator depressus,2000-01-01T00:00:00Z,"149.3522,-21.4945"
4942,1584373264,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.0983,-23.2017"
4943,1584373263,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9517,-23.1683"
4944,1584373262,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9317,-23.17"
4945,1584373261,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.985,-23.1933"
4946,1584373260,Natator depressus,2000-01-01T00:00:00Z,"148.92700000000002,-20.8622"
4947,1584373259,Natator depressus,2000-01-01T00:00:00Z,"149.0641,-20.619"
4948,1584373258,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9517,-23.1683"
4949,1584373257,Natator depressus,2000-01-01T00:00:00Z,"149.3445,-21.4824"
4950,1584373256,Chelonia mydas,1998-01-01T00:00:00Z,"150.9583,-23.1917"
4951,1584373255,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1594,-20.7541"
4952,1584373254,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9383,-23.2"
4953,1584373253,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9733,-23.15"
4954,1584373252,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9683,-23.2"
4955,1584373251,Natator depressus,1998-01-01T00:00:00Z,"151.0983,-23.2017"
4956,1584373250,Natator depressus,1998-01-01T00:00:00Z,"150.9517,-23.1683"
4957,1584373249,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9183,-23.1683"
4958,1584373248,Natator depressus,2001-01-01T00:00:00Z,"149.3445,-21.4824"
4959,1584373247,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.0833,-23.155"
4960,1584373246,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9033,-23.1533"
4961,1584373245,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8933,-23.0567"
4962,1584373244,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.1583,-23.1733"
4963,1584373243,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9183,-23.1683"
4964,1584373242,Natator depressus,1998-01-01T00:00:00Z,"150.9,-23.095"
4965,1584373241,Natator depressus,1998-01-01T00:00:00Z,"150.9383,-23.2"
4966,1584373240,Natator depressus,1998-01-01T00:00:00Z,"150.9183,-23.1683"
4967,1584373239,Natator depressus,1998-01-01T00:00:00Z,"150.9033,-23.1533"
4968,1584373238,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9917,-23.1183"
4969,1584373237,Natator depressus,1998-01-01T00:00:00Z,"150.8867,-23.085"
4970,1584373236,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.0983,-23.2017"
4971,1584373235,Natator depressus,1998-01-01T00:00:00Z,"150.97,-23.215"
4972,1584373234,Natator depressus,1998-01-01T00:00:00Z,"150.9317,-23.17"
4973,1584373233,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9033,-23.0917"
4974,1584373232,Natator depressus,1998-01-01T00:00:00Z,"150.8933,-23.0567"
4975,1584373231,Natator depressus,1998-01-01T00:00:00Z,"150.9583,-23.1917"
4976,1584373230,Natator depressus,1998-01-01T00:00:00Z,"151.0833,-23.155"
4977,1584373229,Natator depressus,1998-01-01T00:00:00Z,"151.1583,-23.1733"
4978,1584373228,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.0733,-23.16"
4979,1584373227,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8867,-23.085"
4980,1584373226,Chelonia mydas,1998-01-01T00:00:00Z,"150.9183,-23.1683"
4981,1584373225,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8967,-23.1"
4982,1584373224,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.95,-23.065"
4983,1584373223,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9383,-23.2"
4984,1584373222,Natator depressus,1998-01-01T00:00:00Z,"150.7767,-22.965"
4985,1584373221,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9033,-23.0917"
4986,1584373220,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8967,-23.1"
4987,1584373219,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8017,-23.1733"
4988,1584373218,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9917,-23.1183"
4989,1584373217,Natator depressus,1998-01-01T00:00:00Z,"151.0733,-23.16"
4990,1584373216,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.95,-23.065"
4991,1584373215,Natator depressus,1998-01-01T00:00:00Z,"150.9917,-23.1183"
4992,1584373214,Natator depressus,1998-01-01T00:00:00Z,"150.95,-23.065"
4993,1584373213,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8783,-23.0483"
4994,1584373212,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.75,-23.13"
4995,1584373211,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9,-23.095"
4996,1584373210,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.0833,-23.155"
4997,1584373209,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.1583,-23.1733"
4998,1584373208,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8017,-23.1733"
4999,1584373207,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7533,-23.1033"
5000,1584373206,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8867,-23.085"
5001,1584373205,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.885,-23.0517"
5002,1584373204,Natator depressus,1998-01-01T00:00:00Z,"150.7533,-23.1033"
5003,1584373203,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9,-23.095"
5004,1584373202,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.885,-23.0517"
5005,1584373201,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8933,-23.0567"
5006,1584373200,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.75,-23.13"
5007,1584373199,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.0733,-23.16"
5008,1584373198,Natator depressus,1998-01-01T00:00:00Z,"150.8767,-23.04"
5009,1584373197,Natator depressus,1998-01-01T00:00:00Z,"150.8017,-23.1733"
5010,1584373196,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8183,-23.2233"
5011,1584373195,Natator depressus,1998-01-01T00:00:00Z,"150.75,-23.13"
5012,1584373194,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.825,-23.2817"
5013,1584373193,Natator depressus,1998-01-01T00:00:00Z,"150.8783,-23.0483"
5014,1584373192,Natator depressus,1998-01-01T00:00:00Z,"150.7967,-23.185"
5015,1584373191,Natator depressus,1998-01-01T00:00:00Z,"150.825,-23.2817"
5016,1584373190,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8767,-23.04"
5017,1584373189,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8767,-23.04"
5018,1584373188,Natator depressus,1998-01-01T00:00:00Z,"150.7633,-23.1467"
5019,1584373187,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8783,-23.0483"
5020,1584373186,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8183,-23.2233"
5021,1584373185,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8267,-23.2367"
5022,1584373184,Natator depressus,1998-01-01T00:00:00Z,"150.8967,-23.1"
5023,1584373183,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7767,-22.965"
5024,1584373182,Natator depressus,1998-01-01T00:00:00Z,"150.9033,-23.0917"
5025,1584373181,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7533,-23.1033"
5026,1584373180,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7933,-23.1583"
5027,1584373179,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7767,-22.965"
5028,1584373178,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7633,-23.1467"
5029,1584373177,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8267,-23.2367"
5030,1584373176,Natator depressus,1998-01-01T00:00:00Z,"150.7933,-23.1583"
5031,1584373175,Natator depressus,1998-01-01T00:00:00Z,"150.8267,-23.2367"
5032,1584373174,Natator depressus,1998-01-01T00:00:00Z,"150.885,-23.0517"
5033,1584373173,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7867,-23.205"
5034,1584373172,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8883,-23.2817"
5035,1584373171,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.83,-23.2583"
5036,1584373170,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8133,-23.29"
5037,1584373169,Natator depressus,1998-01-01T00:00:00Z,"150.9433,-23.3633"
5038,1584373168,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8017,-23.2033"
5039,1584373167,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8683,-23.245"
5040,1584373166,Natator depressus,1998-01-01T00:00:00Z,"150.83,-23.2583"
5041,1584373165,Natator depressus,1998-01-01T00:00:00Z,"150.8017,-23.2033"
5042,1584373164,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7867,-23.205"
5043,1584373163,Natator depressus,1998-01-01T00:00:00Z,"150.9233,-23.3083"
5044,1584373162,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7933,-23.1583"
5045,1584373161,Natator depressus,1998-01-01T00:00:00Z,"150.8133,-23.29"
5046,1584373160,Natator depressus,1998-01-01T00:00:00Z,"150.8883,-23.2817"
5047,1584373159,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9283,-23.335"
5048,1584373158,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7917,-23.325"
5049,1584373157,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.825,-23.2817"
5050,1584373156,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8017,-23.2033"
5051,1584373155,Natator depressus,1998-01-01T00:00:00Z,"150.7867,-23.205"
5052,1584373154,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7633,-23.1467"
5053,1584373153,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9233,-23.3083"
5054,1584373152,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7967,-23.185"
5055,1584373151,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7967,-23.185"
5056,1584373150,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9383,-23.355"
5057,1584373149,Natator depressus,1998-01-01T00:00:00Z,"150.8183,-23.2233"
5058,1584373148,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8717,-23.2417"
5059,1584373147,Natator depressus,1998-01-01T00:00:00Z,"150.8133,-23.3567"
5060,1584373146,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8683,-23.245"
5061,1584373145,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8333,-23.2883"
5062,1584373144,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8717,-23.2417"
5063,1584373143,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.825,-23.3033"
5064,1584373142,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9383,-23.355"
5065,1584373141,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9433,-23.3633"
5066,1584373140,Natator depressus,1998-01-01T00:00:00Z,"150.8717,-23.2417"
5067,1584373139,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8133,-23.29"
5068,1584373138,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9283,-23.335"
5069,1584373137,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.06,-23.45"
5070,1584373136,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.99,-23.4817"
5071,1584373135,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.83,-23.2583"
5072,1584373134,Natator depressus,1998-01-01T00:00:00Z,"150.8683,-23.245"
5073,1584373133,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.06,-23.45"
5074,1584373132,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.825,-23.3033"
5075,1584373131,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.7933,-23.34"
5076,1584373130,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.99,-23.4817"
5077,1584373129,Natator depressus,1998-01-01T00:00:00Z,"150.7917,-23.325"
5078,1584373128,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7917,-23.325"
5079,1584373127,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.9433,-23.3633"
5080,1584373126,Natator depressus,1998-01-01T00:00:00Z,"150.7933,-23.34"
5081,1584373125,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8883,-23.2817"
5082,1584373124,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.9233,-23.3083"
5083,1584373123,Natator depressus,1998-01-01T00:00:00Z,"150.8483,-23.3183"
5084,1584373122,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8483,-23.3183"
5085,1584373121,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.3816,-21.5164"
5086,1584373120,Natator depressus,1998-01-01T00:00:00Z,"150.8333,-23.2883"
5087,1584373119,Natator depressus,1998-01-01T00:00:00Z,"151.0983,-23.4767"
5088,1584373118,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.0833,-23.4767"
5089,1584373117,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8133,-23.3567"
5090,1584373116,Natator depressus,1998-01-01T00:00:00Z,"150.99,-23.4817"
5091,1584373115,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.015,-23.4533"
5092,1584373114,Natator depressus,1998-01-01T00:00:00Z,"150.9283,-23.335"
5093,1584373113,Natator depressus,1998-01-01T00:00:00Z,"151.06,-23.45"
5094,1584373112,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.3816,-21.5164"
5095,1584373111,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8483,-23.3183"
5096,1584373110,Natator depressus,1998-01-01T00:00:00Z,"151.015,-23.4533"
5097,1584373109,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.1833,-23.41"
5098,1584373108,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.1533,-23.4033"
5099,1584373107,Eretmochelys imbricata,1998-01-01T00:00:00Z,"150.8333,-23.2883"
5100,1584373106,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.7933,-23.34"
5101,1584373105,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.1833,-23.41"
5102,1584373104,Natator depressus,2000-01-01T00:00:00Z,"149.3816,-21.5164"
5103,1584373103,Natator depressus,1998-01-01T00:00:00Z,"150.825,-23.3033"
5104,1584373102,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.1533,-23.4033"
5105,1584373101,Natator depressus,1998-01-01T00:00:00Z,"151.0833,-23.4767"
5106,1584373100,Natator depressus,1998-01-01T00:00:00Z,"150.9383,-23.355"
5107,1584373099,Lepidochelys olivacea,1998-01-01T00:00:00Z,"150.8133,-23.3567"
5108,1584373098,Natator depressus,1998-01-01T00:00:00Z,"151.2367,-23.49"
5109,1584373097,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.1167,-23.49"
5110,1584373096,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.1067,-23.485"
5111,1584373095,Natator depressus,1998-01-01T00:00:00Z,"151.1067,-23.485"
5112,1584373094,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.1167,-23.49"
5113,1584373093,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.2517,-23.66"
5114,1584373092,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.2033,-23.5333"
5115,1584373091,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.0833,-23.4767"
5116,1584373090,Natator depressus,1998-01-01T00:00:00Z,"151.1833,-23.41"
5117,1584373089,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.1683,-23.4183"
5118,1584373088,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.1067,-23.485"
5119,1584373087,Natator depressus,1998-01-01T00:00:00Z,"151.1533,-23.4033"
5120,1584373086,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.2517,-23.66"
5121,1584373085,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.015,-23.4533"
5122,1584373084,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.0983,-23.4767"
5123,1584373083,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.0983,-23.4767"
5124,1584373082,Natator depressus,2001-01-01T00:00:00Z,"149.3816,-21.5164"
5125,1584373081,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.3167,-23.7667"
5126,1584373080,Natator depressus,1998-01-01T00:00:00Z,"151.2033,-23.5333"
5127,1584373079,Lepidochelys olivacea,1998-01-01T00:00:00Z,"151.2683,-23.6633"
5128,1584373078,Natator depressus,1998-01-01T00:00:00Z,"151.1167,-23.49"
5129,1584373077,Natator depressus,1998-01-01T00:00:00Z,"151.1683,-23.4183"
5130,1584373076,Natator depressus,1998-01-01T00:00:00Z,"151.2683,-23.6633"
5131,1584373075,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.2683,-23.6633"
5132,1584373074,Natator depressus,1998-01-01T00:00:00Z,"151.3167,-23.7667"
5133,1584373073,Natator depressus,1998-01-01T00:00:00Z,"151.3333,-23.755"
5134,1584373072,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.3917,-23.8683"
5135,1584373071,Eretmochelys imbricata,1998-01-01T00:00:00Z,"151.2267,-23.585"
5136,1584373070,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.3832,-21.5088"
