latitude,longitude
-16.8049,141.0902
-10.9833,142.1
-10.9833,142.1
-11.370999999999999,142.1226
-16.9133,139.0417
-10.9833,142.1
-10.9833,142.1
-12.9091,141.6349
-17.215999999999998,140.9216
-17.248,140.9066
-12.9091,141.6349
-17.1482,139.15
-10.9833,142.1
-16.7833,138.5367
-17.248,140.9066
-14.7664,141.5708
-10.9833,142.1
-17.1698,139.155
-16.8617,138.825
-14.7735,141.5717
-17.5981,140.5949
-13.9305,141.4699
-23.83,151.37
-24.0,151.74
-23.99,151.63
-17.5141,140.7339
-23.98,151.42
-11.370999999999999,142.1226
-23.98,151.42
-21.4915,149.3989
-17.215999999999998,140.9216
-24.0,151.74
-23.99,151.63
-23.99,151.63
-17.5141,140.7339
-10.9833,142.1
-24.0,151.74
-24.0,151.74
-10.9833,142.1
-10.9833,142.1
-10.9833,142.1
-24.0,151.74
-10.9833,142.1
-23.7167,151.3
-24.0,151.74
-21.4935,149.3947
-11.370999999999999,142.1226
-23.7167,151.2933
-23.58,151.12
-23.7667,151.3333
-21.4935,149.3947
-23.58,151.12
-23.99,151.63
-16.9133,139.0417
-24.0,151.74
-23.58,151.12
-23.98,151.42
-23.58,151.12
-23.58,151.12
-23.83,151.37
-23.58,151.12
-23.58,151.12
-24.0,151.74
-23.58,151.12
-21.4915,149.3989
-21.4166,149.3313
-23.99,151.63
-23.58,151.12
-23.6667,151.25
-23.99,151.63
-23.98,151.42
-24.0,151.74
-23.95,151.3667
-23.58,151.12
-23.4833,151.0
-23.7667,151.3333
-23.58,151.12
-23.87,151.31
-22.0553,149.8776
-23.6667,151.25
-23.95,151.3667
-23.58,151.12
-23.7167,151.2933
-23.95,151.3667
-23.4833,151.2333
-23.7167,151.3
-21.8358,149.8255
-23.58,151.12
-23.87,151.31
-23.83,151.37
-23.58,151.12
-22.0553,149.8776
-23.4833,151.2333
-10.7014,142.5159
-23.7167,151.3
-23.7667,151.3333
-23.83,151.37
-21.4166,149.3313
-23.95,151.3667
-25.0,153.3667
-23.7167,151.3
-23.87,151.31
-21.4253,149.3349
-24.72,153.25
-21.831999999999997,149.8209
-21.831999999999997,149.8209
-24.72,153.25
-21.4253,149.3349
-23.6667,151.25
-25.0,153.3667
-24.72,153.25
-21.4253,149.3349
-23.87,151.31
-21.4166,149.3313
-21.8358,149.8255
-23.4833,151.2333
-24.72,153.25
-21.4253,149.3349
-23.7167,151.3
-22.2324,150.3342
-21.7588,149.4335
-10.7014,142.5159
-25.0,153.3667
-23.95,151.3667
-13.3769,143.5814
-10.6919,142.5316
-22.1413,149.5863
-21.7588,149.4335
-23.4833,151.0
-11.0643,142.7777
-24.72,153.25
-24.72,153.25
-22.1413,149.5863
-22.1214,149.5767
-21.4166,149.3313
-22.1413,149.5863
-21.7588,149.4335
-21.7588,149.4335
-25.0,153.3667
-10.6919,142.5316
-13.3769,143.5814
-10.7014,142.5159
-21.5716,149.8066
-10.6919,142.5316
-13.0625,143.5113
-24.72,153.25
-20.6754,149.0911
-11.0643,142.7777
-22.1257,149.5715
-12.3921,143.2429
-10.7014,142.5159
-22.1214,149.5767
-24.72,153.25
-21.9819,149.8774
-21.3817,149.833
-10.1194,142.0733
-22.1257,149.5715
-20.6766,149.0914
-11.3832,142.8669
-22.1257,149.5715
-22.2284,150.3329
-20.6754,149.0911
-20.6766,149.0914
-12.3921,143.2429
-21.1634,149.2443
-20.7545,149.2198
-20.7545,149.2198
-10.1194,142.0733
-22.1257,149.5715
-21.1634,149.2443
-20.7568,149.216
-22.2324,150.3342
-22.1214,149.5767
-20.678,149.1401
-22.1214,149.5767
-10.6919,142.5316
-22.2292,150.3307
-22.1413,149.5863
-20.7568,149.216
-21.1634,149.2443
-21.3817,149.833
-20.7555,149.2197
-20.7792,148.8297
-20.678,149.1401
-21.1656,149.1972
-22.2292,150.3307
-21.1656,149.1972
-21.186,149.1921
-21.5716,149.8066
-21.5408,149.4673
-13.0625,143.5113
-21.186,149.1921
-21.1634,149.2443
-22.2378,150.2881
-11.3832,142.8669
-21.1655,149.1972
-20.7555,149.2197
-21.473000000000003,149.66299999999998
-21.0347,149.1752
-21.473000000000003,149.66299999999998
-21.9819,149.8774
-20.5507,149.1324
-22.2284,150.3329
-21.473000000000003,149.66299999999998
-20.678,149.1401
-21.186,149.1921
-21.5408,149.4673
-21.0347,149.1752
-11.4559,142.0962
-20.7635,149.2684
-21.3728,149.8217
-21.186,149.1921
-21.4263,149.3242
-21.1655,149.1972
-21.675,149.7751
-20.5499,149.126
-21.6713,149.7791
-21.6024,149.7806
-21.473000000000003,149.66299999999998
-21.6024,149.7806
-21.3711,149.8185
-11.7154,142.8572
-21.3817,149.833
-20.5507,149.1324
-21.3817,149.833
-21.3682,149.8117
-11.4559,142.0962
-21.5408,149.4673
-21.675,149.7751
-20.678,149.1401
-21.0347,149.1752
-21.3788,149.8307
-21.5201,149.4742
-21.6303,149.809
-21.4263,149.3242
-21.3682,149.8117
-21.3685,149.8262
-20.5049,148.8163
-21.6713,149.7791
-21.0347,149.1752
-20.5928,149.1679
-21.3728,149.8217
-21.5408,149.4673
-21.604,149.7897
-20.6767,148.7107
-20.9876,149.7804
-21.3685,149.8262
-20.5928,149.1679
-21.4997,149.9123
-20.7792,148.8297
-20.6767,148.7107
-21.3788,149.8307
-21.3788,149.8307
-21.3711,149.8185
-20.7792,148.8297
-20.7635,149.2684
-21.4263,149.3242
-20.9876,149.7804
-20.6767,148.7107
-21.3788,149.8307
-21.6112,149.8102
-20.5049,148.8163
-21.6101,149.8143
-20.6649,148.7159
-21.6303,149.809
-21.6112,149.8102
-21.4263,149.3242
-10.8848,142.34799999999998
-21.3788,149.8307
-21.6263,149.7989
-21.5233,149.471
-20.6649,148.7159
-21.6263,149.7989
-21.6213,149.7994
-20.6767,148.7107
-21.5172,149.4752
-21.6112,149.8102
-11.7154,142.8572
-20.6649,148.7159
-21.5201,149.4742
-21.5233,149.471
-21.5048,149.3535
-10.9014,142.3224
-21.5048,149.3535
-20.7792,148.8297
-21.5048,149.3535
-20.6649,148.7159
-20.5994,149.1151
-21.6221,149.8202
-21.5172,149.4752
-21.6001,149.7833
-21.5929,149.806
-10.9014,142.3224
-21.5048,149.3535
-10.8589,142.3631
-21.6001,149.7833
-21.6221,149.8164
-21.5929,149.806
-21.4245,149.491
-21.6221,149.8202
-21.6101,149.8143
-21.4997,149.9123
-21.6101,149.8143
-20.5499,149.126
-10.9014,142.3224
-21.6112,149.8102
-21.6221,149.8164
-21.5201,149.4742
-21.4245,149.491
-16.9333,150.0
-21.7196,149.6637
-21.6213,149.7994
-21.5995,149.8087
-16.0333,150.0167
-20.5899,148.6642
-16.95,150.0
-21.604,149.7897
-21.5995,149.8087
-16.9333,149.1833
-21.5995,149.8087
-21.604,149.7897
-21.5201,149.4742
-20.5899,148.6642
-21.5995,149.8087
-21.4245,149.491
-20.8214,148.8986
-10.8589,142.3631
-10.9014,142.3224
-16.9333,150.0
-21.604,149.7897
-10.9833,142.1
-21.7173,149.6606
-16.9333,150.0
-16.0333,150.0167
-21.7188,149.6704
-21.6101,149.8143
-21.7212,149.6631
-21.7212,149.6631
-21.7218,149.6653
-10.8848,142.34799999999998
-21.4245,149.491
-20.8214,148.8986
-20.7761,149.3908
-10.8905,142.3348
-16.95,150.0
-21.604,149.7897
-10.8905,142.3348
-21.7212,149.6631
-16.9333,149.1833
-10.8848,142.34799999999998
-10.8848,142.34799999999998
-10.8905,142.3348
-16.0333,150.0167
-21.7168,149.6722
-10.8905,142.3348
-16.9333,149.1833
-21.7188,149.6704
-21.5917,149.4724
-20.7692,149.3882
-20.772,149.3902
-16.95,150.0
-21.5917,149.4724
-20.4742,148.7504
-20.6004,149.1163
-21.7218,149.6653
-21.7188,149.6704
-21.7188,149.6704
-20.7852,149.3917
-20.6004,149.1163
-10.8589,142.3631
-16.9333,149.1833
-10.8589,142.3631
-20.7886,149.3924
-21.7218,149.6653
-20.7886,149.3924
-17.4167,139.495
-16.0333,150.0167
-21.7173,149.6606
-20.5994,149.1151
-20.4742,148.7504
-21.7212,149.6631
-20.734,149.2312
-12.8386,143.3557
-15.0746,141.6486
-20.7798,149.3867
-16.9333,150.0
-20.7798,149.3867
-20.7836,149.3938
-21.7196,149.6637
-13.7054,143.5438
-13.7054,143.5438
-20.7852,149.3917
-20.734,149.2312
-22.146,149.8634
-20.7692,149.3882
-16.95,150.0
-12.8401,143.5328
-21.7212,149.6631
-21.7168,149.6722
-22.146,149.8634
-15.0746,141.6486
-23.3333,151.95
-21.4633,149.7173
-21.7196,149.6637
-20.7825,149.3876
-21.7218,149.6653
-21.5917,149.4724
-20.7812,149.3967
-20.7812,149.3967
-20.7823,149.2733
-14.5325,141.5369
-20.7904,149.2746
-14.0068,143.6721
-20.7761,149.3908
-20.7985,149.2815
-10.6906,142.2797
-20.7778,149.3944
-20.7904,149.2746
-21.4633,149.7173
-21.7196,149.6637
-21.9109,149.4632
-20.7825,149.3876
-21.5917,149.4724
-14.0068,143.6721
-21.9109,149.4632
-20.7812,149.3967
-20.7836,149.3938
-23.3333,151.95
-11.6329,142.8551
-20.7812,149.3967
-21.971999999999998,149.8933
-20.7778,149.3944
-12.8401,143.5328
-23.3333,151.95
-20.796,149.2952
-20.8254,148.8405
-23.3333,151.95
-20.796,149.2952
-20.7985,149.2815
-20.8254,148.8405
-23.3333,151.95
-14.9201,141.6182
-12.8386,143.3557
-20.7823,149.2733
-14.5325,141.5369
-23.3333,151.95
-20.7985,149.2815
-20.772,149.3902
-23.3333,151.95
-21.971999999999998,149.8933
-23.3333,151.95
-10.6906,142.2797
-23.3333,151.95
-23.5167,152.0833
-21.9109,149.4632
-17.4167,139.495
-23.25,151.7833
-20.7904,149.2746
-23.3333,151.95
-23.3333,151.95
-23.3333,151.95
-23.3333,151.95
-23.25,151.7833
-21.9109,149.4632
-23.3333,151.95
-23.3333,151.95
-23.3333,151.95
-23.25,151.7833
-23.5167,152.0833
-23.3333,151.95
-20.7904,149.2746
-14.9201,141.6182
-23.3,151.9167
-23.3,151.9167
-23.3333,151.95
-20.7985,149.2815
-23.3333,151.95
-23.3333,151.95
-23.3333,151.95
-23.3,151.7
-23.25,151.7833
-23.3333,151.95
-23.3,151.7
-23.5167,152.0833
-23.25,151.7833
-23.3,151.9167
-23.3,151.7
-23.5167,152.0833
-23.3333,151.95
-23.3,151.9167
-23.3333,151.95
-23.3,151.9167
-23.3,151.7
-23.25,151.7833
-23.3,151.7
-23.3333,151.95
-11.6329,142.8551
-23.5167,152.0833
-23.3,151.9167
-23.3,151.7
-23.3,151.7
-23.3333,151.95
-23.3,151.9167
-23.3,151.7
-23.25,151.7833
-23.3,151.7
-23.3333,151.95
-23.9,152.3833
-23.3,151.7
-23.55,151.7333
-23.3,151.7
-23.3,151.9167
-23.55,151.7333
-23.5167,152.0833
-23.9,152.3833
-23.3,151.7
-23.9,152.3833
-23.5167,152.0833
-23.3,151.7
-23.3,151.7
-23.3,151.7
-23.3333,151.95
-23.25,151.7833
-23.5167,152.0833
-23.1833,151.9
-23.3,151.7
-23.1833,151.9
-23.55,151.7333
-23.55,151.7333
-23.5167,152.0833
-23.3,151.7
-23.5167,152.0833
-23.3,151.7
-24.1167,152.7167
-23.3,151.7
-24.12,152.72
-23.3,151.7
-24.12,152.72
-23.9,152.3833
-23.9,152.3833
-24.1167,152.7167
-23.55,151.7333
-23.9,152.3833
-23.3,151.7
-23.9,152.3833
-23.5167,152.0833
-23.3,151.7
-23.1833,151.9
-23.3,151.7
-23.1833,151.9
-23.9,152.3833
-23.9,152.3833
-23.9,152.3833
-23.9,152.3833
-23.3,151.7
-23.9,152.3833
-23.55,151.7333
-23.55,151.7333
-23.3,151.7
-23.9,152.3833
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-24.12,152.72
-23.9,152.3833
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.9,152.3833
-24.1167,152.7167
-23.8,152.3
-23.55,151.7333
-24.12,152.72
-23.3,151.7
-23.9,152.3833
-23.9,152.3833
-23.8,152.3
-23.9,152.3833
-23.9,152.3833
-23.9,152.3833
-23.9,152.3833
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.8,152.3
-23.9,152.3833
-23.8,152.3
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.8,152.3
-23.9,152.3833
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-24.1167,152.7167
-23.9,152.3833
-24.1167,152.7167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.8,152.3
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.8,152.3
-24.1167,152.7167
-24.1167,152.7167
-23.433000000000003,151.9167
-23.8,152.3
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-24.1167,152.7167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-13.415,143.5952
-23.5,151.7667
-23.433000000000003,151.9167
-23.5,151.7667
-23.5,151.7667
-23.433000000000003,151.9167
-23.85,152.3667
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.85,152.3667
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.5,151.7667
-23.5,151.7667
-21.8488,149.7986
-21.5479,149.4643
-23.433000000000003,151.9167
-23.85,152.3667
-23.433000000000003,151.9167
-21.8488,149.7986
-23.433000000000003,151.9167
-12.6132,143.4369
-11.5612,142.8335
-23.433000000000003,151.9167
-12.8446,143.5436
-12.409,143.2728
-23.2667,151.9333
-23.433000000000003,151.9167
-20.7624,149.622
-23.5,151.7667
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-23.433000000000003,151.9167
-21.5479,149.4643
-12.6781,143.4178
-23.5,151.7667
-12.409,143.2728
-12.6781,143.4178
-21.5479,149.4643
-23.5,151.7667
-20.5427,148.9259
-16.7605,145.9728
-16.6084,145.9736
-23.433000000000003,151.9167
-20.7723,149.6137
-23.2667,151.9333
-16.6717,145.9334
-16.6717,145.9334
-13.415,143.5952
-20.7723,149.6137
-12.8446,143.5436
-16.6084,145.9736
-16.6175,145.9334
-11.9744,143.2439
-20.7723,149.6137
-20.5427,148.9259
-11.9744,143.2439
-16.6084,145.9736
-11.5612,142.8335
-16.633,145.9353
-16.8,145.7167
-16.8,145.7167
-16.8025,145.7121
-21.5479,149.4643
-16.8025,145.7121
-24.6563,152.2
-16.633,145.9353
-12.6132,143.4369
-20.95,150.0667
-20.95,150.0667
-16.3833,145.5667
-20.95,150.0667
-20.7723,149.6137
-16.6175,145.9334
-20.9833,149.1492
-16.6084,145.9736
-20.7624,149.622
-16.8,145.7167
-20.95,150.0667
-20.95,150.0667
-16.8,145.7167
-16.8025,145.7121
-20.95,150.0667
-16.4333,145.4
-20.95,150.0667
-21.9971,149.8933
-20.95,150.0667
-16.7702,145.6774
-20.95,150.0667
-16.4333,145.4
-24.5855,152.1081
-16.7702,145.6774
-24.6563,152.2
-24.6563,152.2
-19.65,147.5969
-16.3833,145.5667
-20.7723,149.6137
-24.6563,152.2
-19.65,147.5969
-20.95,150.0667
-24.6563,152.2
-24.6563,152.2
-21.9971,149.8933
-20.95,150.0667
-20.9833,149.1492
-20.95,150.0667
-20.95,150.0667
-16.7702,145.6774
-24.6563,152.2
-24.6563,152.2
-24.6563,152.2
-24.6563,152.2
-24.6563,152.2
-20.95,150.0667
-24.5855,152.1081
-16.7605,145.9728
-24.6563,152.2
-24.7316,152.3649
-24.7316,152.3649
-19.65,147.5969
-24.5203,152.062
-24.6563,152.2
-24.6563,152.2
-24.6563,152.2
-24.6563,152.2
-24.7316,152.3649
-24.6563,152.2
-24.7316,152.3649
-24.5855,152.1081
-24.6563,152.2
-24.6563,152.2
-24.6563,152.2
-24.6563,152.2
-24.5855,152.1081
-24.5855,152.1081
-24.5855,152.1081
-24.7316,152.3649
-24.7316,152.3649
-24.6563,152.2
-24.5203,152.062
-24.6563,152.2
-20.7414,149.1516
-24.5855,152.1081
-24.6563,152.2
-20.7381,149.1424
-24.5855,152.1081
-24.5203,152.062
-24.7316,152.3649
-24.7316,152.3649
-24.7316,152.3649
-24.5203,152.062
-24.7316,152.3649
-24.7316,152.3649
-24.7316,152.3649
-24.5855,152.1081
-24.5855,152.1081
-24.5855,152.1081
-20.7414,149.1516
-24.5203,152.062
-24.5203,152.062
-24.5203,152.062
-20.7418,149.1494
-24.5203,152.062
-20.8059,148.871
-24.7316,152.3649
-20.8076,149.2489
-24.5855,152.1081
-24.7316,152.3649
-24.5203,152.062
-20.7849,148.8548
-24.5203,152.062
-24.5203,152.062
-24.5203,152.062
-24.5203,152.062
-20.7418,149.1494
-20.8063,149.2803
-24.5203,152.062
-20.7416,149.1483
-24.5203,152.062
-24.5203,152.062
-20.7985,148.8773
-20.7408,149.1448
-20.8059,148.871
-20.7952,149.2667
-24.5203,152.062
-20.8109,149.2463
-20.8025,149.2569
-20.7889,148.847
-20.8076,149.2489
-20.7994,149.2733
-20.7849,148.8548
-20.7889,148.847
-24.7316,152.3649
-20.7416,149.1483
-20.7994,149.2733
,
-20.7952,149.2667
,
-20.7985,148.8773
-20.8057,149.2541
-20.8087,149.2645
-20.7381,149.1424
-20.7889,148.847
-20.8076,149.2594
-20.7994,149.2733
-20.1046,148.2894
-20.7889,148.847
-20.8087,149.2645
-20.8109,149.2463
-20.8063,149.2803
-20.8025,149.2569
-20.814,149.2747
-20.816,149.2829
-21.4572,149.8725
-20.7408,149.1448
-20.8057,149.2541
-13.174000000000001,143.5202
-20.8076,149.2594
-20.8063,149.2803
-20.814,149.2747
-21.6075,149.8664
-20.8063,149.2803
-20.7994,149.2733
-20.8087,149.2645
-20.816,149.2829
-20.816,149.2829
-20.814,149.2747
-20.8076,149.2594
-12.2597,143.0932
-20.8076,149.2708
-21.6075,149.8664
-20.8076,149.2594
-21.82,151.23
-20.1046,148.2894
-21.4572,149.8725
-20.635,149.0638
-20.814,149.2747
-21.7177,149.4716
-20.9403,149.0137
-20.816,149.2829
-20.635,149.0638
-20.1046,148.2894
-20.8087,149.2645
-20.7337,148.7771
-20.1046,148.2894
-20.5763,148.6671
-20.9403,149.0137
-20.8076,149.2708
-20.1046,148.2894
-13.174000000000001,143.5202
-20.5763,148.6671
-20.9403,149.0137
-20.1046,148.2894
-20.7337,148.7771
-20.6019,149.1854
-20.6645,149.0692
-12.2597,143.0932
-21.6914,149.4516
-20.5763,148.6671
-21.8431,149.4704
-20.5763,148.6671
-20.8076,149.2708
-20.6019,149.1854
-20.7178,148.7326
-20.9403,149.0137
-20.7178,148.7326
-21.9515,149.6604
-21.7177,149.4716
-20.7178,148.7326
-21.9594,149.6523
-21.9624,149.6587
-21.6914,149.4516
-21.82,151.23
-21.9621,149.6528
-20.7337,148.7771
-21.82,151.23
-21.6914,149.4516
-21.9594,149.6523
-20.7178,148.7326
-21.8431,149.4704
-21.7177,149.4716
-20.7337,148.7771
-20.6645,149.0692
-21.9624,149.6587
-21.9515,149.6604
-21.9581,149.5774
-21.9581,149.5774
-21.9593,149.6589
-21.9872,149.6585
-10.2202,142.1656
-21.9555,149.6583
-21.9744,149.6639
-20.927,149.4637
-21.9474,149.6594
-21.7177,149.4716
-21.9673,149.6598
-21.6914,149.4516
-21.8431,149.4704
-21.9621,149.6528
-10.2202,142.1656
-21.9744,149.6639
-21.031,149.5465
-21.9677,149.6599
-21.9555,149.6583
-21.9677,149.6599
-21.9673,149.6598
-21.031,149.5465
-21.9771,149.6643
-20.9301,149.4703
-21.9744,149.6639
-21.8431,149.4704
-21.9771,149.6643
-21.9886,149.5573
-21.9744,149.6639
-21.9593,149.6589
-21.9851,149.5716
-20.927,149.4637
-20.9301,149.4703
-21.9673,149.6598
-21.9474,149.6594
-20.6268,149.072
-21.9872,149.6585
-21.4945,149.3522
-21.9851,149.5716
-20.9307,149.469
-21.9784,149.65200000000002
-21.9771,149.6643
-20.9392,149.4822
-21.9771,149.6643
-20.9314,149.4747
-20.628,149.072
-21.9673,149.6598
-21.4945,149.3522
-21.9699,149.5766
-20.6268,149.072
-21.9784,149.65200000000002
-21.9886,149.5573
-20.7578,149.1611
-20.6156,149.0631
-20.619,149.0641
-21.4945,149.3522
-21.9699,149.5766
-20.9307,149.469
-23.15,150.9733
-20.9392,149.4822
-23.1933,150.985
-20.628,149.072
-23.2,150.9683
-23.15,150.9733
-23.1933,150.985
-21.9699,149.5766
-21.9886,149.5573
-21.9886,149.5573
-21.4824,149.3445
-21.4824,149.3445
-21.9699,149.5766
-20.6156,149.0631
-23.1917,150.9583
-23.215,150.97
-20.8622,148.92700000000002
-20.9314,149.4747
-23.1533,150.9033
-20.7541,149.1594
-23.17,150.9317
-23.2,150.9683
-23.1917,150.9583
-20.7578,149.1611
-23.215,150.97
-21.4945,149.3522
-23.2017,151.0983
-23.1683,150.9517
-23.17,150.9317
-23.1933,150.985
-20.8622,148.92700000000002
-20.619,149.0641
-23.1683,150.9517
-21.4824,149.3445
-23.1917,150.9583
-20.7541,149.1594
-23.2,150.9383
-23.15,150.9733
-23.2,150.9683
-23.2017,151.0983
-23.1683,150.9517
-23.1683,150.9183
-21.4824,149.3445
-23.155,151.0833
-23.1533,150.9033
-23.0567,150.8933
-23.1733,151.1583
-23.1683,150.9183
-23.095,150.9
-23.2,150.9383
-23.1683,150.9183
-23.1533,150.9033
-23.1183,150.9917
-23.085,150.8867
-23.2017,151.0983
-23.215,150.97
-23.17,150.9317
-23.0917,150.9033
-23.0567,150.8933
-23.1917,150.9583
-23.155,151.0833
-23.1733,151.1583
-23.16,151.0733
-23.085,150.8867
-23.1683,150.9183
-23.1,150.8967
-23.065,150.95
-23.2,150.9383
-22.965,150.7767
-23.0917,150.9033
-23.1,150.8967
-23.1733,150.8017
-23.1183,150.9917
-23.16,151.0733
-23.065,150.95
-23.1183,150.9917
-23.065,150.95
-23.0483,150.8783
-23.13,150.75
-23.095,150.9
-23.155,151.0833
-23.1733,151.1583
-23.1733,150.8017
-23.1033,150.7533
-23.085,150.8867
-23.0517,150.885
-23.1033,150.7533
-23.095,150.9
-23.0517,150.885
-23.0567,150.8933
-23.13,150.75
-23.16,151.0733
-23.04,150.8767
-23.1733,150.8017
-23.2233,150.8183
-23.13,150.75
-23.2817,150.825
-23.0483,150.8783
-23.185,150.7967
-23.2817,150.825
-23.04,150.8767
-23.04,150.8767
-23.1467,150.7633
-23.0483,150.8783
-23.2233,150.8183
-23.2367,150.8267
-23.1,150.8967
-22.965,150.7767
-23.0917,150.9033
-23.1033,150.7533
-23.1583,150.7933
-22.965,150.7767
-23.1467,150.7633
-23.2367,150.8267
-23.1583,150.7933
-23.2367,150.8267
-23.0517,150.885
-23.205,150.7867
-23.2817,150.8883
-23.2583,150.83
-23.29,150.8133
-23.3633,150.9433
-23.2033,150.8017
-23.245,150.8683
-23.2583,150.83
-23.2033,150.8017
-23.205,150.7867
-23.3083,150.9233
-23.1583,150.7933
-23.29,150.8133
-23.2817,150.8883
-23.335,150.9283
-23.325,150.7917
-23.2817,150.825
-23.2033,150.8017
-23.205,150.7867
-23.1467,150.7633
-23.3083,150.9233
-23.185,150.7967
-23.185,150.7967
-23.355,150.9383
-23.2233,150.8183
-23.2417,150.8717
-23.3567,150.8133
-23.245,150.8683
-23.2883,150.8333
-23.2417,150.8717
-23.3033,150.825
-23.355,150.9383
-23.3633,150.9433
-23.2417,150.8717
-23.29,150.8133
-23.335,150.9283
-23.45,151.06
-23.4817,150.99
-23.2583,150.83
-23.245,150.8683
-23.45,151.06
-23.3033,150.825
-23.34,150.7933
-23.4817,150.99
-23.325,150.7917
-23.325,150.7917
-23.3633,150.9433
-23.34,150.7933
-23.2817,150.8883
-23.3083,150.9233
-23.3183,150.8483
-23.3183,150.8483
-21.5164,149.3816
-23.2883,150.8333
-23.4767,151.0983
-23.4767,151.0833
-23.3567,150.8133
-23.4817,150.99
-23.4533,151.015
-23.335,150.9283
-23.45,151.06
-21.5164,149.3816
-23.3183,150.8483
-23.4533,151.015
-23.41,151.1833
-23.4033,151.1533
-23.2883,150.8333
-23.34,150.7933
-23.41,151.1833
-21.5164,149.3816
-23.3033,150.825
-23.4033,151.1533
-23.4767,151.0833
-23.355,150.9383
-23.3567,150.8133
-23.49,151.2367
-23.49,151.1167
-23.485,151.1067
-23.485,151.1067
-23.49,151.1167
-23.66,151.2517
-23.5333,151.2033
-23.4767,151.0833
-23.41,151.1833
-23.4183,151.1683
-23.485,151.1067
-23.4033,151.1533
-23.66,151.2517
-23.4533,151.015
-23.4767,151.0983
-23.4767,151.0983
-21.5164,149.3816
-23.7667,151.3167
-23.5333,151.2033
-23.6633,151.2683
-23.49,151.1167
-23.4183,151.1683
-23.6633,151.2683
-23.6633,151.2683
-23.7667,151.3167
-23.755,151.3333
-23.8683,151.3917
-23.585,151.2267
-21.5088,149.3832
-23.585,151.2267
-23.5367,151.2717
-23.5367,151.2717
-23.5333,151.2033
-23.665,151.2717
-21.5088,149.3832
-23.665,151.2717
-23.7667,151.3167
-23.5367,151.2717
-21.5088,149.3832
-23.755,151.3333
-23.585,151.2267
-23.4183,151.1683
-23.8767,151.3867
-23.8767,151.3867
-23.8767,151.3233
-23.49,151.2367
-23.49,151.2367
-23.8767,151.3233
-23.8,151.3567
-23.66,151.2517
-23.9367,151.3567
-23.8683,151.3917
-23.8767,151.3233
-23.665,151.2717
-24.01,151.565
-21.9319,149.4656
-23.995,151.4367
-21.9319,149.4656
-21.9319,149.4656
-24.0383,151.605
-21.5088,149.3832
-24.0383,151.605
-21.9319,149.4656
-23.9783,151.6417
-24.01,151.565
-24.0383,151.605
-23.9783,151.6417
-23.8,151.3567
-23.9367,151.3567
-23.8,151.3567
-23.8767,151.3867
-23.8683,151.3917
-23.8817,151.3733
-23.755,151.3333
-23.8817,151.3733
-23.9967,151.4667
-23.995,151.4367
-23.975,151.6233
-24.01,151.7367
-23.9367,151.3567
-23.98,151.7733
-24.01,151.565
-23.995,151.775
-23.995,151.775
-23.9783,151.6417
-23.98,151.7733
-24.0117,151.7667
-23.9967,151.4667
